bresjoID,areal_km2,Shape_STAr,Shape_STLe,centroid_lon,centroid_lat,GLOF,glof_years
41,0.01029518,10295.1842041,688.128607686,7.93200782313111,61.531906851044700,FALSE,
42,0.03495942,34959.4174194,935.038230267,7.32848712621911,61.973817956474400,FALSE,
43,0.02143091,21430.9085083,876.351365886,7.462417669998280,61.5869156565606,FALSE,
44,0.00673852,6738.51757813,616.295493337,8.081659613336230,62.09175293681990,FALSE,
45,0.02032263,20322.6290283,770.497058593,8.0671484105192,62.08636496922600,FALSE,
46,0.02519471,25194.7122192,823.708684832,8.075102820696980,62.11037560706050,FALSE,
47,0.01793702,17937.0162354,699.792954722,8.124038327102250,62.08677716323870,FALSE,
48,0.00185492,1854.92163086,168.260733134,8.07048045024528,62.11064081889200,FALSE,
49,0.00467005,4670.05218506,360.079598659,8.035117218385550,62.110455838707400,FALSE,
50,0.10144673,101446.734436,1730.26885973,7.414043905444110,62.050290240080700,FALSE,
51,0.18383254,183832.54071,2638.60411935,7.424341252931070,62.05141858685160,FALSE,
52,0.37234807,372348.0672,5691.49775377,7.4361078267860800,61.91574850654440,FALSE,
53,0.03153204,31532.0428467,931.813883992,7.491870893477790,61.96318266288110,FALSE,
54,0.05723728,57237.2821045,1155.22212596,7.544672181715860,61.837139879675600,FALSE,
55,0.01236429,12364.2869263,686.019609529,7.525835116395420,61.867888936173300,FALSE,
