id,name,latitude,longitude,country,rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m,glacier_name,distance_to_glacier_m,distance_to_glacier_km,closest_glacier,closest_glacier_lat,closest_glacier_lon
SN98360,BÅTSFJORD - STRAUMSNESAKSLA,70.6036315,29.6990634,Norge,RGI2000-v7.0-G-08-01831,08,08-01,G023307E70420N,355282,611,2006-08-28,23.306734705128207,70.420024,34,0.377001904399434,0,0,0,9,,1,23.31241182059583,70.42547238561464,618.51733,765.90924,721.0229,707.2041,12.159347,50.352333,2,COPDEM30,1494,RGI2000-v7.0-G-08-01831,239317.61488330667,239.31761488330667,RGI2000-v7.0-G-08-01831,70.420024,23.306734705128207
SN13110,E6 FÅBERG,61.16967,10.41067,Norge,RGI2000-v7.0-G-08-03400,08,08-03,G008718E61395N,353630,611,2003-08-09,8.7160375,61.395489,32,0.106281441393983,0,0,0,9,,1,8.71914099512754,61.39387965778901,1820.2789,1996.8773,1907.2932,1904.9404,26.084538,142.73657,4,COPDEM30,487,RGI2000-v7.0-G-08-03400,94354.04782974596,94.35404782974597,RGI2000-v7.0-G-08-03400,61.395489,8.7160375
SN15290,DUGURDSKAMPEN BH3,61.696971,8.3860707,Norge,RGI2000-v7.0-G-08-03172,08,08-03,G008351E61677N,353503,611,2003-08-09,8.350711537174721,61.677028,32,0.149517259747315,0,0,0,9,Juvfonne,1,8.35552098163533,61.67745532401517,1835.1578,1966.6947,1881.4373,1885.9196,16.9825,55.26624,2,COPDEM30,499,Juvfonne,2908.8461179412634,2.9088461179412635,Juvfonne,61.677028,8.350711537174721
SN11710,EINAVATN,60.59505,10.6408,Norge,RGI2000-v7.0-G-08-03402,08,08-03,G008700E61383N,353627,611,2003-08-09,8.699875510223048,61.3822575,32,0.091876472718404,0,0,0,9,,1,8.703433315189674,61.380110801102774,1734.7081,1813.918,1780.2324,1777.8186,11.721949,95.867744,3,COPDEM30,437,RGI2000-v7.0-G-08-03402,136937.18084431748,136.93718084431748,RGI2000-v7.0-G-08-03402,61.3822575,8.699875510223048
SN261845,HALMSTAD,56.6737,12.9242,Sverige,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,478549.5968761478,478.5495968761478,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN28380,KONGSBERG BRANNSTASJON,59.6247,9.6377,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,137387.00737228803,137.38700737228802,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN47194,SKUDENES UNGDOMSSKOLE,59.1535,5.253,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,100559.17550645654,100.55917550645654,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN496228018,HAMANG-BÆRUM-18,59.9198,10.5522,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,156714.37986124394,156.71437986124394,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN30255,PORSGRUNN - ÅS,59.0872,9.6603,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,161302.4089690968,161.3024089690968,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN222100,KORSVATTNET,63.8397222222222,13.5038888888889,Sverige,RGI2000-v7.0-G-08-03409,08,08-03,G012218E63005N,1012457,812,2002-08-23,12.218209158660844,63.005493,33,0.072925719656763,0,0,0,9,,0,12.21849077634446,63.00715440006898,1256.3105,1450.2937,1327.3748,1336.4174,29.878586,349.9699296951294,1,COPDEM30,342,RGI2000-v7.0-G-08-03409,112968.65999984478,112.96865999984477,RGI2000-v7.0-G-08-03409,63.005493,12.218209158660844
SN220700,STORLIEN-STORVALLEN A,63.2827777777778,12.1219444444444,Sverige,RGI2000-v7.0-G-08-03409,08,08-03,G012218E63005N,1012457,812,2002-08-23,12.218209158660844,63.005493,33,0.072925719656763,0,0,0,9,,0,12.21849077634446,63.00715440006898,1256.3105,1450.2937,1327.3748,1336.4174,29.878586,349.9699296951294,1,COPDEM30,342,RGI2000-v7.0-G-08-03409,31281.35223625689,31.28135223625689,RGI2000-v7.0-G-08-03409,63.005493,12.218209158660844
SN99670,JARFJORDEN - SKARVFJELL,69.7315,30.4133,Norge,RGI2000-v7.0-G-08-01831,08,08-01,G023307E70420N,355282,611,2006-08-28,23.306734705128207,70.420024,34,0.377001904399434,0,0,0,9,,1,23.31241182059583,70.42547238561464,618.51733,765.90924,721.0229,707.2041,12.159347,50.352333,2,COPDEM30,1494,RGI2000-v7.0-G-08-01831,281510.75967215415,281.51075967215417,RGI2000-v7.0-G-08-01831,70.420024,23.306734705128207
SN55430,JOSTEDALEN - MJØLVERSGRENDI,61.6595,7.2762,Norge,RGI2000-v7.0-G-08-02066,08,08-02,G007200E61713N,352813,611,2006-09-16,7.198830876608948,61.704878,32,3.957637096422988,0,0,0,9,Storefonnbreen,1,7.19468606201175,61.699956902061395,1340.9458,1684.6846,1515.3682,1522.1847,8.922378,204.4394378662109,6,COPDEM30,2945,Storefonnbreen,6518.595339966358,6.518595339966358,Storefonnbreen,61.704878,7.198830876608948
SN30650,NOTODDEN LUFTHAVN,59.5666,9.2111,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,118636.4080127697,118.63640801276969,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN38150,E18 INNTJORHEIA,58.29683,8.462,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,165575.9875670609,165.57598756706088,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN17820,E6 NØSTVET,59.7718,10.832,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,178504.19426323424,178.50419426323424,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN261800,TORUP,56.9494444444444,13.0602777777778,Sverige,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,463904.078447304,463.904078447304,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN18233,OSLO - NYLAND,59.9452,10.864,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,171040.6581380461,171.0406581380461,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN91380,SKIBOTN II,69.3875,20.2823,Norge,RGI2000-v7.0-G-08-01347,08,08-01,G020182E69328N,355098,611,2001-08-20,20.186352405062387,69.3280445,34,0.491069358350048,0,0,0,9,,1,20.18831593229111,69.3324093419589,1049.1023,1387.0955,1245.4585,1236.2544,20.686333,21.067938,1,COPDEM30,1035,RGI2000-v7.0-G-08-01347,7633.144663451368,7.633144663451367,RGI2000-v7.0-G-08-01347,69.3280445,20.186352405062387
SN44520,HELLAND I GJESDAL,58.755,6.0135,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,98827.56600310798,98.82756600310798,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN46090,RV13 EIANE,59.29417,6.29267,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,41288.45824684146,41.28845824684146,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN245615,FILMS KYRKBY,60.2363,17.9078,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,415938.12854898215,415.93812854898215,Helagsglaciaeren,62.9123245,12.439422059898478
SN44610,KVITSØY - NORDBØ,59.0705,5.4122,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,96986.32165898796,96.98632165898796,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN55735,RV5 FRUDALEN,61.34733,6.8745,Norge,RGI2000-v7.0-G-08-02291,08,08-02,G006833E61358N,352477,611,2006-09-16,6.835266374984676,61.3574035,32,0.307290859979237,0,0,0,9,,1,6.83666222029809,61.35972935065319,1309.9904,1506.6633,1418.4036,1415.7273,23.540077,55.203564,2,COPDEM30,467,RGI2000-v7.0-G-08-02291,2385.1231258339785,2.3851231258339785,RGI2000-v7.0-G-08-02291,61.3574035,6.835266374984676
SN17775,FAGERSTRAND,59.7377,10.5886,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,168990.00148058738,168.99000148058738,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN64330,KRISTIANSUND LUFTHAVN,63.1093,7.8158,Norge,RGI2000-v7.0-G-08-02700,08,08-02,G008214E62731N,353430,611,2006-09-16,8.214339955557193,62.7315135,32,0.027021443630508,0,0,0,9,,1,8.214310852483441,62.73258499924511,1049.6138,1180.2838,1092.5105,1097.782,30.162605,25.911406,2,COPDEM30,225,RGI2000-v7.0-G-08-02700,46777.31791844282,46.777317918442826,RGI2000-v7.0-G-08-02700,62.7315135,8.214339955557193
SN39200,KRISTIANSAND - KVADRATUREN,58.1457,7.9968,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,167634.11522833625,167.63411522833624,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN57700,RV5 GROV,61.61367,5.33117,Norge,RGI2000-v7.0-G-08-01833,08,08-02,G005326E61729N,352140,611,2006-09-16,5.326653380361178,61.728995,32,0.02919808048422,0,0,0,9,,1,5.327497046220098,61.729416499696384,767.1568,821.47266,794.871,794.2878,23.765415,37.843884,2,COPDEM30,131,RGI2000-v7.0-G-08-01833,12890.007378195032,12.890007378195032,RGI2000-v7.0-G-08-01833,61.728995,5.326653380361178
SN262500,SKILLINGE,55.4888888888889,14.3172222222222,Sverige,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,633827.9993711978,633.8279993711977,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN71750,BREIVOLL,63.918,10.4055,Norge,RGI2000-v7.0-G-08-02797,08,08-02,G009362E62897N,353709,611,2003-08-09,9.36228391927781,62.897223,32,0.041432156192091,0,0,0,9,Dukfonna,1,9.364352114973476,62.89741549189002,1223.6891,1324.2269,1271.2538,1272.5911,28.933697,66.51485,2,COPDEM30,220,Dukfonna,125201.63962188049,125.20163962188049,Dukfonna,62.897223,9.36228391927781
SN31520,GROSET,59.8356592,8.314218,Norge,RGI2000-v7.0-G-08-03069,08,08-03,G007208E59938N,352820,611,2003-08-09,7.207524996452852,59.9376625,32,0.065730493049132,0,0,0,9,,1,7.209621927337602,59.93859824519746,1340.2434,1437.5892,1403.9102,1398.051,22.008131,82.61106,3,COPDEM30,223,RGI2000-v7.0-G-08-03069,63098.69388081108,63.098693880811076,RGI2000-v7.0-G-08-03069,59.9376625,7.207524996452852
SN24890,NESBYEN - TODOKK,60.5669244,9.1323323,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,60090.060448410695,60.090060448410696,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN63630,TROLLHEIMEN - STORHORNET,62.6352,9.392,Norge,RGI2000-v7.0-G-08-02793,08,08-02,G009405E62640N,353712,611,2003-08-09,9.40536438460594,62.6400865,32,0.125194969165776,0,0,0,9,,1,9.407404076477253,62.63948817201099,1416.8234,1495.0664,1461.5942,1459.6256,18.053383,98.673965,3,COPDEM30,534,RGI2000-v7.0-G-08-02793,876.1221953119044,0.8761221953119044,RGI2000-v7.0-G-08-02793,62.6400865,9.40536438460594
SN82130,RV80 NORDVIKA,67.33117,15.162,Norge,RGI2000-v7.0-G-08-01759,08,08-01,G014987E67409N,354268,611,1999-09-07,14.987637,67.4084125,33,0.091871630641076,0,0,0,9,,1,14.99269836698277,67.40720200029786,867.45917,993.90466,910.1411,915.03937,23.960546,74.994125,3,COPDEM30,524,RGI2000-v7.0-G-08-01759,11410.855280564976,11.410855280564975,RGI2000-v7.0-G-08-01759,67.4084125,14.987637
SN91685,VORTERØYSKAGEN,69.9878,20.6642,Norge,RGI2000-v7.0-G-08-01549,08,08-01,G020767E70014N,355155,611,2001-08-20,20.76769155835511,70.0147105,34,0.083677276020016,0,0,0,9,,1,20.77300569991996,70.01441616052627,615.3326,795.73865,678.4785,686.3128,26.786701,83.05595,3,COPDEM30,430,RGI2000-v7.0-G-08-01549,4963.703151598351,4.9637031515983505,RGI2000-v7.0-G-08-01549,70.0147105,20.76769155835511
SN26765,SUNDBYFOSS,59.5100536,10.1273764,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,165396.8613875003,165.3968613875003,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN51940,E16 VINJE VEST,60.7855,6.49967,Norge,RGI2000-v7.0-G-08-02915,08,08-02,G006764E60637N,352412,611,2002-09-13,6.763897776619894,60.637796,32,0.126958177625528,0,0,0,9,Trollabotnen,1,6.767093950166738,60.63917557461061,1095.7443,1251.6462,1149.7407,1154.4054,20.16899,29.18384,2,COPDEM30,546,Trollabotnen,21932.39166179118,21.93239166179118,Trollabotnen,60.637796,6.763897776619894
SN202900,TARFALA,67.9113888888889,18.6072222222222,Sverige,RGI2000-v7.0-G-08-00760,08,08-01,G018564E67915N,1012707,812,2002-07-31,18.564173007347087,67.914259,34,1.436535775126604,0,0,0,9,Isfallsglaciaeren,0,18.586036628091914,67.91377607522885,1199.195,1844.649,1527.8826,1509.2948,18.149513,81.52511,3,COPDEM30,2024,Isfallsglaciaeren,1835.0627695107673,1.8350627695107673,Isfallsglaciaeren,67.914259,18.564173007347087
SN40510,BLÅSJØ,59.3335,6.8817,Norge,RGI2000-v7.0-G-08-03047,08,08-02,G006856E59527N,352487,611,2003-08-09,6.856760490326986,59.526589,32,0.050550452403332,0,0,0,9,,1,6.855947098715404,59.527840948860856,1339.1227,1444.9357,1389.3593,1388.442,24.834578,7.7144423,1,COPDEM30,324,RGI2000-v7.0-G-08-03047,21604.56437984577,21.604564379845772,RGI2000-v7.0-G-08-03047,59.526589,6.856760490326986
SN59010,MÅLØY - KULEN,61.9309,5.12764,Norge,RGI2000-v7.0-G-08-01833,08,08-02,G005326E61729N,352140,611,2006-09-16,5.326653380361178,61.728995,32,0.02919808048422,0,0,0,9,,1,5.327497046220098,61.729416499696384,767.1568,821.47266,794.871,794.2878,23.765415,37.843884,2,COPDEM30,131,RGI2000-v7.0-G-08-01833,24894.501144007896,24.894501144007897,RGI2000-v7.0-G-08-01833,61.728995,5.326653380361178
SN91120,LYNGEN - GJERDELVDALEN,69.5598,20.1518,Norge,RGI2000-v7.0-G-08-01447,08,08-01,G020070E69564N,355063,611,2001-08-20,20.070191262593283,69.5632345,34,0.11068011432648,0,0,0,9,,1,20.0751907172793,69.56315325663903,996.8794,1176.966,1046.6359,1052.7793,26.654085,103.750885,3,COPDEM30,421,RGI2000-v7.0-G-08-01447,3204.991919741505,3.2049919197415053,RGI2000-v7.0-G-08-01447,69.5632345,20.070191262593283
SN64590,FV65 ØVRE RINDAL,63.097,9.43667,Norge,RGI2000-v7.0-G-08-02797,08,08-02,G009362E62897N,353709,611,2003-08-09,9.36228391927781,62.897223,32,0.041432156192091,0,0,0,9,Dukfonna,1,9.364352114973476,62.89741549189002,1223.6891,1324.2269,1271.2538,1272.5911,28.933697,66.51485,2,COPDEM30,220,Dukfonna,22597.495423602923,22.597495423602922,Dukfonna,62.897223,9.36228391927781
SN12960,SJUSJØEN - STORÅSEN,61.1638,10.7088,Norge,RGI2000-v7.0-G-08-03400,08,08-03,G008718E61395N,353630,611,2003-08-09,8.7160375,61.395489,32,0.106281441393983,0,0,0,9,,1,8.71914099512754,61.39387965778901,1820.2789,1996.8773,1907.2932,1904.9404,26.084538,142.73657,4,COPDEM30,487,RGI2000-v7.0-G-08-03400,110008.77450348853,110.00877450348852,RGI2000-v7.0-G-08-03400,61.395489,8.7160375
SN50570,SKREDDERDALEN,60.404,5.3358,Norge,RGI2000-v7.0-G-08-03025,08,08-02,G006452E60202N,352229,611,2002-09-13,6.441115112242016,60.205789,32,5.565968548332454,0,0,0,9,Juklavassbrea,1,6.415719639990232,60.21375865844109,1041.0912,1631.6411,1480.7206,1450.8993,8.751284,300.04154205322266,8,COPDEM30,4178,Juklavassbrea,65150.58684668279,65.15058684668278,Juklavassbrea,60.205789,6.441115112242016
SN214710,MALÅ,65.1808,18.7431,Sverige,RGI2000-v7.0-G-08-01766,08,08-01,G015688E66089N,1012466,812,2002-08-23,15.68826366552258,66.089039,33,0.244080298924509,0,0,0,9,,0,15.693480246072902,66.08899076142974,1396.8013,1583.8617,1532.3538,1515.8169,23.209915,101.77263,3,COPDEM30,590,RGI2000-v7.0-G-08-01766,173269.7443887292,173.26974438872918,RGI2000-v7.0-G-08-01766,66.089039,15.68826366552258
SN54320,BORGUND - LO,61.0583,7.818,Norge,RGI2000-v7.0-G-08-02926,08,08-02,G007903E61200N,353257,611,2003-08-09,7.91124477636749,61.1988165,32,0.643205932213451,0,0,0,9,,1,7.91389514541371,61.194016938592945,1564.5046,1742.097,1615.616,1640.0573,8.009857,132.03864,4,COPDEM30,1915,RGI2000-v7.0-G-08-02926,16467.55327920852,16.46755327920852,RGI2000-v7.0-G-08-02926,61.1988165,7.91124477636749
SN64970,FV65 SURNADAL - NORDMARKA,63.0075,8.66383,Norge,RGI2000-v7.0-G-08-02803,08,08-02,G008900E62866N,353662,611,2006-09-16,8.899970996750232,62.865611,32,0.013510285400764,0,0,0,9,,1,8.901149274158914,62.86580625255791,1207.4165,1322.1158,1241.7031,1246.9524,37.922504,58.307068,2,COPDEM30,135,RGI2000-v7.0-G-08-02803,19863.643638620964,19.863643638620964,RGI2000-v7.0-G-08-02803,62.865611,8.899970996750232
SN76965,OSEBERG C,60.6083,2.7757,Norge,RGI2000-v7.0-G-08-03048,08,08-02,G005522E61426N,352151,611,2006-09-16,5.522560829784152,61.426362,32,0.223874813935249,0,0,0,9,BlÃ¥fonna,1,5.525779737713272,61.42839638740723,780.23816,1002.86414,904.7407,898.7728,20.91374,28.111998,2,COPDEM30,632,BlÃ¥fonna,174930.7236597448,174.9307236597448,BlÃ¥fonna,61.426362,5.522560829784152
SN99700,BJØRNØYA RADIOSONDESTASJON,74.5033,18.9977,Svalbard og Jan Mayen,RGI2000-v7.0-G-07-00817,07,07-01,G016693E76620N,103435,563,2002-07-12,16.701446638232902,76.6198185,33,4.433122784291557,0,0,0,9,Lyngebreen,1,16.623432366759737,76.62535479891804,69.37482,641.1588,374.22437,360.67188,11.476961,324.2014389038086,8,COPDEM30,4277,Lyngebreen,244630.70417746212,244.63070417746212,Lyngebreen,76.6198185,16.701446638232902
SN31855,FV3420 AMBJØRNDALEN,59.5873,8.585,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,83524.98017612282,83.52498017612281,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN17850,ÅS,59.6605,10.7818,Norge,RGI2000-v7.0-G-08-03130,08,08-03,G008038E60563N,353310,611,2003-08-09,8.037972559479552,60.5624185,32,0.078350802950167,0,0,0,9,,1,8.040392942147328,60.56382039579256,1661.2982,1743.1566,1694.3219,1697.331,12.820272,88.32107,3,COPDEM30,594,RGI2000-v7.0-G-08-03130,182828.2555739273,182.82825557392732,RGI2000-v7.0-G-08-03130,60.5624185,8.037972559479552
SN57030,FV609 HOLMEDAL VEST,61.35917,5.17283,Norge,RGI2000-v7.0-G-08-03048,08,08-02,G005522E61426N,352151,611,2006-09-16,5.522560829784152,61.426362,32,0.223874813935249,0,0,0,9,BlÃ¥fonna,1,5.525779737713272,61.42839638740723,780.23816,1002.86414,904.7407,898.7728,20.91374,28.111998,2,COPDEM30,632,BlÃ¥fonna,20190.270079021677,20.190270079021676,BlÃ¥fonna,61.426362,5.522560829784152
SN91060,SJURSNES,69.6017,19.7092,Norge,RGI2000-v7.0-G-08-01197,08,08-01,G019668E69605N,354938,611,2001-08-20,19.669057,69.6050455,34,0.044995946401557,0,0,0,9,,1,19.67114529631644,69.6044503599058,621.599,814.44324,653.6659,667.63885,24.853361,77.35226,3,COPDEM30,371,RGI2000-v7.0-G-08-01197,1605.9942480366467,1.6059942480366467,RGI2000-v7.0-G-08-01197,69.6050455,19.669057
SN27261,TØNSBERG - VALLØ,59.2625,10.4985,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,197976.08501448983,197.97608501448983,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
SN65930,BOGØYA,63.8719,8.5509,Norge,RGI2000-v7.0-G-08-02803,08,08-02,G008900E62866N,353662,611,2006-09-16,8.899970996750232,62.865611,32,0.013510285400764,0,0,0,9,,1,8.901149274158914,62.86580625255791,1207.4165,1322.1158,1241.7031,1246.9524,37.922504,58.307068,2,COPDEM30,135,RGI2000-v7.0-G-08-02803,113610.62069269261,113.6106206926926,RGI2000-v7.0-G-08-02803,62.865611,8.899970996750232
SN245600,FILM,60.2358333333333,17.9044444444444,Sverige,RGI2000-v7.0-G-08-03410,08,08-03,G012439E62912N,1012458,812,2002-08-23,12.439422059898478,62.9123245,33,0.480973812907736,0,0,0,9,Helagsglaciaeren,0,12.43646693000619,62.91066739227106,1347.2217,1634.9697,1491.0886,1493.1182,25.445248,278.76747131347656,7,COPDEM30,757,Helagsglaciaeren,415852.76328510744,415.85276328510747,Helagsglaciaeren,62.9123245,12.439422059898478
SN242370,ÖSTMARK-ÅSARNA,60.2788,12.8538,Sverige,RGI2000-v7.0-G-08-03400,08,08-03,G008718E61395N,353630,611,2003-08-09,8.7160375,61.395489,32,0.106281441393983,0,0,0,9,,1,8.71914099512754,61.39387965778901,1820.2789,1996.8773,1907.2932,1904.9404,26.084538,142.73657,4,COPDEM30,487,RGI2000-v7.0-G-08-03400,257145.21815488968,257.1452181548897,RGI2000-v7.0-G-08-03400,61.395489,8.7160375
SN37570,BORSÆ,59.3792661,7.8276227,Norge,RGI2000-v7.0-G-08-03090,08,08-03,G007142E59754N,352762,611,2003-08-09,7.142340720834902,59.7540665,32,0.064825985754356,0,0,0,9,,1,7.143595685033784,59.755503916776455,1400.4125,1551.1473,1457.2755,1459.0273,23.19011,51.510685,2,COPDEM30,413,RGI2000-v7.0-G-08-03090,57058.811557159876,57.05881155715988,RGI2000-v7.0-G-08-03090,59.7540665,7.142340720834902
